district,date,temperature,humidity,rainfall,wind_speed,sunlight
Buldhana,20190825,23.84,89.32,5.41,3.51,7.24
Buldhana,20190826,24.18,88.37,12.6,3.69,6.68
Buldhana,20190827,24.54,85.51,7.13,3.39,9.14
Buldhana,20190828,24.79,84.45,0.38,2.01,15.56
Buldhana,20190829,25.8,83.1,0.94,1.28,18.19
Buldhana,20190830,26.33,84.6,10.9,1.64,19.42
Buldhana,20190831,25.66,88.12,26.47,1.89,17.6
Buldhana,20190901,25.09,90.89,10.68,2.2,16.42
Buldhana,20190902,24.54,88.3,3.45,2.24,15.21
Buldhana,20190903,24.52,90.42,0.58,1.97,12.87
Buldhana,20190904,24.53,90.36,4.79,2.22,11.11
Buldhana,20190905,25.59,86.92,3.51,2.67,13.64
Buldhana,20190906,25.64,90.08,1.84,3.01,11.8
Buldhana,20190907,24.9,90.0,2.52,3.0,15.26
Buldhana,20190908,25.18,90.44,13.9,2.7,11.55
Buldhana,20190909,25.48,89.62,20.91,3.3,13.82
Buldhana,20190910,25.38,90.44,8.61,2.92,15.59
Buldhana,20190911,24.68,92.14,20.34,3.52,8.64
Buldhana,20190912,24.37,90.39,7.37,3.75,11.25
Buldhana,20190913,24.31,89.64,6.13,3.54,11.18
Buldhana,20190914,24.52,89.67,6.45,3.6,8.07
Buldhana,20190915,24.78,87.53,1.48,3.01,15.81
Buldhana,20190916,24.83,88.84,1.9,3.1,12.49
Buldhana,20190917,25.46,90.04,7.64,2.81,10.72
Buldhana,20190918,25.66,92.4,5.62,2.11,10.2
Buldhana,20190919,25.46,92.07,18.54,2.1,11.57
Buldhana,20190920,26.11,86.04,21.07,1.36,14.99
Buldhana,20190921,25.21,87.01,13.21,1.66,16.45
Buldhana,20190922,26.08,84.6,17.05,1.03,19.57
Buldhana,20190923,25.74,85.54,4.91,1.19,17.05
Buldhana,20190924,25.19,90.98,1.67,1.38,15.27
Buldhana,20190925,25.11,91.41,16.19,1.73,12.95
Buldhana,20190926,25.08,89.25,14.49,2.65,14.24
Buldhana,20190927,25.0,88.52,11.6,2.33,15.83
Buldhana,20190928,24.89,85.86,3.25,1.5,18.86
Buldhana,20190929,25.16,86.42,6.87,1.42,20.7
Buldhana,20190930,24.97,86.99,2.08,1.02,19.84
Buldhana,20191001,24.93,87.07,1.22,2.41,19.93
Buldhana,20191002,24.51,87.73,0.04,2.34,19.16
Buldhana,20191003,24.81,86.51,0.03,1.59,19.65
Buldhana,20191004,24.47,86.77,0.11,1.3,18.93
Buldhana,20191005,24.47,84.93,1.12,1.08,17.63
Buldhana,20191006,25.51,76.37,3.65,0.52,15.67
Buldhana,20191007,25.05,80.55,0.58,1.05,16.05
Buldhana,20191008,24.63,83.92,0.34,1.36,19.07
Buldhana,20191009,24.29,82.65,0.01,1.25,20.04
Buldhana,20191010,24.64,79.94,0.0,1.19,19.28
Buldhana,20191011,24.67,78.65,0.62,1.06,18.06
Buldhana,20191012,24.22,81.6,0.0,1.33,17.35
Buldhana,20191013,24.15,83.58,0.0,1.36,18.34
Buldhana,20191014,23.75,80.19,0.0,1.41,19.27
Buldhana,20191015,23.15,77.61,0.0,1.67,18.65
Buldhana,20191016,23.06,77.94,0.0,1.45,19.44
Buldhana,20191017,22.77,81.76,0.0,1.65,17.87
Buldhana,20191018,23.86,86.54,2.23,1.58,9.94
Buldhana,20191019,22.46,91.79,14.29,1.36,8.88
Buldhana,20191020,22.61,90.68,10.03,1.94,6.59
Buldhana,20191021,22.54,91.06,3.74,2.06,8.75
Buldhana,20191022,23.34,89.06,14.33,1.77,10.28
Buldhana,20191023,22.66,90.22,5.91,1.59,8.85
Buldhana,20191024,22.07,90.35,11.52,1.75,4.62
Buldhana,20191025,21.8,85.89,5.2,2.43,9.64
Buldhana,20191026,22.12,93.07,15.25,2.44,8.71
Buldhana,20191027,23.34,90.82,14.55,2.5,10.5
Buldhana,20191028,24.13,86.76,5.04,1.45,16.86
Buldhana,20191029,24.13,89.91,0.26,1.73,15.58
Buldhana,20191030,23.95,90.8,0.53,1.14,16.11
Buldhana,20191031,23.73,88.71,1.67,1.58,13.84
Buldhana,20191101,22.38,88.87,14.32,2.31,12.87
Buldhana,20191102,22.42,93.61,15.95,2.23,10.74
Buldhana,20191103,23.37,85.55,1.26,1.23,14.84
Buldhana,20191104,23.3,81.86,0.01,1.06,17.85
Buldhana,20191105,23.57,82.5,0.0,0.96,17.76
Buldhana,20191106,24.27,79.52,0.0,0.73,17.51
Buldhana,20191107,23.82,84.59,0.7,1.18,16.32
Buldhana,20191108,24.35,81.65,0.46,1.14,15.25
Buldhana,20191109,23.36,84.86,0.0,1.13,15.27
Buldhana,20191110,22.69,83.18,0.0,1.21,17.14
Buldhana,20191111,21.78,81.63,0.0,1.65,17.57
Buldhana,20191112,21.49,81.71,0.0,1.77,16.08
Buldhana,20191113,20.21,81.45,0.0,1.96,17.39
Buldhana,20191114,19.37,82.04,0.0,1.88,17.6
Buldhana,20191115,19.74,81.54,0.0,1.34,16.42
Buldhana,20191116,20.54,80.51,0.0,1.3,16.18
Buldhana,20191117,20.52,80.96,0.0,1.38,16.64
Buldhana,20191118,19.82,78.99,0.0,1.46,16.16
Buldhana,20191119,20.17,75.29,0.0,1.05,16.13
Buldhana,20191120,19.57,82.48,0.0,1.54,16.07
Buldhana,20191121,19.55,81.66,0.0,1.91,16.07
Buldhana,20191122,19.71,81.17,0.0,1.66,16.33
Buldhana,20191123,19.46,80.72,0.0,1.46,16.68
Buldhana,20191124,18.62,83.83,0.0,1.49,15.76
Buldhana,20191125,19.25,84.76,0.0,1.96,16.3
Buldhana,20191126,20.13,84.71,0.0,2.08,16.29
Buldhana,20191127,20.37,82.48,0.0,1.89,16.71
Buldhana,20191128,20.43,81.19,0.0,1.52,16.75
Buldhana,20191129,20.65,80.68,0.0,1.23,15.57
Buldhana,20191130,20.82,83.03,0.0,1.67,13.37
Buldhana,20191201,21.38,82.93,0.0,1.53,12.42
Buldhana,20191202,21.38,82.0,0.0,2.03,14.42
Buldhana,20191203,20.33,83.58,0.0,2.06,13.21
Buldhana,20191204,20.65,84.53,0.0,2.58,14.08
Buldhana,20191205,19.95,82.52,0.0,2.04,14.89
Buldhana,20191206,18.53,79.65,0.0,1.61,16.32
Buldhana,20191207,17.56,78.24,0.0,1.9,15.58
Buldhana,20191208,17.94,81.83,0.0,1.4,13.97
Buldhana,20191209,18.84,81.88,0.0,1.35,13.59
Buldhana,20191210,19.39,81.81,0.0,1.35,13.72
Buldhana,20191211,20.22,77.86,0.0,1.23,14.0
Buldhana,20191212,20.51,78.73,1.27,2.05,12.62
Buldhana,20191213,20.0,70.26,0.29,1.2,14.32
Buldhana,20191214,20.08,76.77,0.0,0.94,13.75
Buldhana,20191215,20.04,83.92,0.09,1.27,13.48
Buldhana,20191216,19.0,87.0,0.01,1.78,9.18
Buldhana,20191217,18.86,86.09,0.0,1.89,6.41
Buldhana,20191218,18.62,83.64,0.0,1.22,12.83
Buldhana,20191219,18.88,81.7,0.0,1.18,14.19
Buldhana,20191220,19.29,79.45,0.0,1.23,14.46
Buldhana,20191221,19.63,78.17,0.0,1.47,13.54
Buldhana,20191222,18.93,79.14,0.0,1.88,12.32
Buldhana,20191223,19.82,80.39,0.0,2.18,11.7
Buldhana,20191224,21.57,75.59,0.0,2.24,12.74
Buldhana,20191225,20.38,83.81,3.32,1.51,7.58
Buldhana,20191226,19.97,83.88,0.67,1.38,8.23
Buldhana,20191227,15.35,71.77,0.0,1.83,13.98
Buldhana,20191228,13.47,61.99,0.0,2.64,15.92
Buldhana,20191229,14.17,65.44,0.0,2.34,10.7
Buldhana,20191230,16.04,66.13,0.27,2.7,10.0
Buldhana,20191231,18.28,83.4,1.5,3.13,9.01
Buldhana,20200101,20.01,78.89,0.91,2.5,10.2
Buldhana,20200102,20.33,78.28,1.28,1.65,10.06
Buldhana,20200103,18.42,81.45,0.11,1.15,5.28
Buldhana,20200104,17.29,79.68,0.0,1.55,12.13
Buldhana,20200105,15.4,72.9,0.0,2.24,16.95
Buldhana,20200106,16.39,71.12,0.0,2.37,17.07
Buldhana,20200107,19.19,72.77,0.0,2.09,12.76
Buldhana,20200108,20.34,80.95,0.07,1.75,10.89
Buldhana,20200109,16.97,74.6,0.0,1.83,13.67
Buldhana,20200110,14.4,69.07,0.0,2.17,16.45
Buldhana,20200111,15.05,66.23,0.0,1.92,16.84
Buldhana,20200112,16.32,59.77,0.0,1.56,18.13
Buldhana,20200113,18.6,53.9,0.0,1.67,17.94
Buldhana,20200114,18.77,63.86,0.0,1.19,15.73
Buldhana,20200115,19.65,66.52,0.0,2.12,15.19
Buldhana,20200116,17.59,68.31,0.0,2.21,14.86
Buldhana,20200117,15.71,60.41,0.0,1.31,14.34
Buldhana,20200118,17.42,66.11,0.0,1.28,14.04
Buldhana,20200119,17.18,67.47,0.0,1.73,14.38
Buldhana,20200120,17.71,72.17,0.0,1.49,13.58
Buldhana,20200121,21.11,68.94,0.0,2.28,14.73
Buldhana,20200122,22.37,66.16,0.0,2.0,16.48
Buldhana,20200123,20.91,71.14,0.0,1.68,16.04
Buldhana,20200124,19.65,70.7,0.0,1.54,17.08
Buldhana,20200125,20.53,63.03,0.0,1.44,13.43
Buldhana,20200126,20.86,54.53,0.0,1.28,18.64
Buldhana,20200127,21.96,54.24,0.0,2.88,17.46
Buldhana,20200128,19.37,58.9,0.0,2.83,17.82
Buldhana,20200129,18.25,70.21,0.0,1.82,16.64
Buldhana,20200130,17.28,59.26,0.0,1.44,19.54
Buldhana,20200131,17.5,57.39,0.0,1.57,17.7
Buldhana,20200201,18.58,58.99,0.0,2.4,15.38
Buldhana,20200202,18.88,62.11,0.27,2.65,13.82
Buldhana,20200203,21.2,68.31,0.22,2.31,14.04
Buldhana,20200204,21.8,67.82,0.0,2.53,15.06
Buldhana,20200205,19.54,57.82,0.09,1.57,15.06
Buldhana,20200206,21.31,68.49,0.13,1.6,15.21
Buldhana,20200207,21.1,71.0,0.06,2.0,13.98
Buldhana,20200208,19.16,71.31,0.0,2.54,13.41
Buldhana,20200209,18.48,62.85,0.0,3.26,17.31
Buldhana,20200210,19.59,65.26,0.0,2.44,15.03
Buldhana,20200211,21.29,64.31,0.0,2.05,16.35
Buldhana,20200212,21.75,63.13,0.0,1.83,18.11
Buldhana,20200213,22.03,52.27,0.0,1.72,19.84
Buldhana,20200214,22.79,45.98,0.0,1.55,20.52
Buldhana,20200215,22.65,44.37,0.0,1.13,20.03
Buldhana,20200216,22.31,44.81,0.0,1.85,19.76
Buldhana,20200217,22.29,41.25,0.0,2.01,20.01
Buldhana,20200218,22.79,33.79,0.0,1.78,21.95
Buldhana,20200219,23.73,30.88,0.0,1.51,21.57
Buldhana,20200220,25.06,34.23,0.0,2.26,20.44
Buldhana,20200221,25.91,35.67,0.0,0.9,16.86
Buldhana,20200222,25.59,34.99,0.01,1.07,20.21
Buldhana,20200223,25.69,35.67,0.0,2.13,20.32
Buldhana,20200224,24.15,31.69,0.0,2.08,20.74
Buldhana,20200225,21.72,31.33,0.0,2.62,21.67
Buldhana,20200226,22.36,29.44,0.0,2.03,21.46
Buldhana,20200227,23.62,27.94,0.0,1.66,21.99
Buldhana,20200228,24.5,30.21,0.0,2.27,20.68
Buldhana,20200229,25.59,32.52,0.0,2.23,21.64
Buldhana,20200301,27.33,35.51,0.99,1.25,19.43
Buldhana,20200302,26.84,33.66,0.23,1.27,20.46
Buldhana,20200303,25.14,28.71,0.0,2.41,23.33
Buldhana,20200304,24.24,34.89,0.0,2.32,23.65
Buldhana,20200305,23.75,33.02,0.0,2.01,22.93
Buldhana,20200306,23.56,39.41,0.0,2.97,22.11
Buldhana,20200307,23.38,39.52,0.0,2.12,23.51
Buldhana,20200308,25.46,28.54,0.0,1.75,21.19
Buldhana,20200309,27.21,36.88,0.14,3.14,16.33
Buldhana,20200310,28.16,40.7,0.45,2.77,21.43
Buldhana,20200311,25.68,39.53,0.0,3.37,22.98
Buldhana,20200312,24.67,37.39,0.0,2.39,22.75
Buldhana,20200313,25.16,29.7,0.0,2.91,20.7
Buldhana,20200314,24.03,16.14,0.0,2.52,23.7
Buldhana,20200315,23.94,18.15,0.0,2.19,20.82
Buldhana,20200316,26.61,19.86,0.0,1.88,20.96
Buldhana,20200317,27.94,34.37,1.62,2.17,17.22
Buldhana,20200318,28.87,43.22,2.87,1.42,20.15
Buldhana,20200319,28.27,32.29,0.03,2.24,24.17
Buldhana,20200320,27.07,23.5,0.0,1.84,24.69
Buldhana,20200321,26.21,30.07,0.0,2.21,24.9
Buldhana,20200322,27.38,29.27,0.0,1.67,25.24
Buldhana,20200323,28.77,26.28,0.0,1.34,24.05
Buldhana,20200324,29.52,27.44,0.0,1.3,22.21
Buldhana,20200325,29.77,36.88,5.17,1.75,18.89
Buldhana,20200326,26.25,60.6,3.01,2.0,17.08
Buldhana,20200327,28.76,52.03,1.34,1.97,21.22
Buldhana,20200328,28.04,53.73,0.2,1.29,21.06
Buldhana,20200329,30.07,44.59,0.16,0.82,18.86
Buldhana,20200330,28.79,53.77,9.33,1.12,22.36
Buldhana,20200331,29.11,53.95,3.77,2.14,21.76
Buldhana,20200401,28.33,39.91,1.13,1.91,24.56
Buldhana,20200402,28.31,39.39,0.0,1.88,24.18
Buldhana,20200403,29.7,37.35,0.0,1.85,21.16
Buldhana,20200404,30.8,38.93,0.54,2.14,21.48
Buldhana,20200405,31.13,32.29,0.0,1.53,24.19
Buldhana,20200406,31.13,26.92,0.0,1.54,23.44
Buldhana,20200407,29.83,23.22,0.07,2.59,24.87
Buldhana,20200408,29.31,23.24,0.0,3.19,26.87
Buldhana,20200409,29.61,25.36,0.0,2.24,27.16
Buldhana,20200410,31.21,20.38,0.0,1.16,25.35
Buldhana,20200411,32.32,18.5,0.04,1.06,24.02
Buldhana,20200412,32.97,20.55,0.0,1.51,23.97
Buldhana,20200413,33.61,16.25,0.0,1.46,24.77
Buldhana,20200414,34.65,15.52,0.0,0.96,25.06
Buldhana,20200415,33.6,19.63,0.0,1.43,24.63
Buldhana,20200416,33.63,19.63,0.0,1.69,25.05
Buldhana,20200417,33.58,22.24,0.0,2.44,25.62
Buldhana,20200418,34.07,22.24,0.0,2.18,24.78
Buldhana,20200419,33.93,21.78,0.0,1.96,22.97
Buldhana,20200420,33.77,22.47,0.0,2.2,25.25
Buldhana,20200421,32.76,19.92,0.0,3.03,26.99
Buldhana,20200422,33.01,22.84,0.0,2.56,26.08
Buldhana,20200423,33.53,24.65,0.0,2.86,26.69
Buldhana,20200424,33.74,24.85,0.0,3.38,27.22
Buldhana,20200425,32.41,27.08,0.0,4.17,27.91
Buldhana,20200426,31.82,26.88,0.0,2.6,27.82
Buldhana,20200427,33.32,23.79,0.0,2.52,25.21
Buldhana,20200428,33.23,21.78,0.0,2.05,24.26
Buldhana,20200429,33.97,22.59,0.02,1.89,24.27
Buldhana,20200430,35.51,15.83,0.0,1.47,23.96
Buldhana,20200501,34.53,21.28,0.04,2.36,25.02
Buldhana,20200502,34.78,24.33,0.0,4.01,26.81
Buldhana,20200503,34.52,23.3,0.0,4.25,28.11
Buldhana,20200504,34.24,25.21,0.0,3.48,28.3
Buldhana,20200505,34.45,24.58,0.0,2.98,27.68
Buldhana,20200506,35.28,20.19,0.0,2.76,26.28
Buldhana,20200507,34.38,19.62,0.03,2.3,26.84
Buldhana,20200508,34.03,20.83,0.0,2.38,27.38
Buldhana,20200509,34.9,21.58,0.0,1.63,25.88
Buldhana,20200510,35.01,26.61,1.76,1.87,21.68
Buldhana,20200511,34.55,30.12,0.94,1.79,25.56
Buldhana,20200512,35.85,24.98,0.07,1.17,25.53
Buldhana,20200513,35.95,25.72,1.04,1.18,22.7
Buldhana,20200514,35.36,32.41,3.22,1.84,21.79
Buldhana,20200515,33.75,39.84,5.62,2.3,13.48
Buldhana,20200516,34.61,36.95,0.04,2.55,24.4
Buldhana,20200517,34.55,30.17,0.15,3.18,26.13
Buldhana,20200518,33.79,23.64,0.27,4.32,23.87
Buldhana,20200519,33.62,27.03,0.08,4.54,24.82
Buldhana,20200520,34.28,26.31,0.0,4.87,27.67
Buldhana,20200521,33.88,24.7,0.0,4.0,26.97
Buldhana,20200522,34.31,26.03,0.0,4.86,28.09
Buldhana,20200523,35.3,23.18,0.0,3.6,27.72
Buldhana,20200524,35.87,19.51,0.0,3.78,28.03
Buldhana,20200525,36.03,22.15,0.0,3.95,27.81
Buldhana,20200526,36.26,21.59,0.0,4.43,27.71
Buldhana,20200527,35.0,27.7,0.0,4.69,26.66
Buldhana,20200528,34.34,33.12,0.0,5.28,29.03
Buldhana,20200529,33.35,39.49,0.0,4.85,28.21
Buldhana,20200530,33.3,41.78,0.0,4.0,25.57
Buldhana,20200531,34.06,37.3,0.19,2.31,24.2
Buldhana,20200601,32.65,39.11,2.95,3.05,13.54
Buldhana,20200602,28.18,58.41,2.28,3.02,16.06
Buldhana,20200603,26.01,76.21,23.53,3.67,12.32
Buldhana,20200604,26.19,72.82,11.01,7.18,14.16
Buldhana,20200605,28.38,63.84,1.18,3.0,23.03
Buldhana,20200606,28.51,58.33,0.29,3.28,22.53
Buldhana,20200607,28.54,64.75,1.78,3.58,20.68
Buldhana,20200608,28.56,59.03,1.53,3.66,24.69
Buldhana,20200609,29.13,53.85,0.36,3.08,25.08
Buldhana,20200610,29.97,63.17,1.64,3.29,21.72
Buldhana,20200611,28.65,72.1,21.63,3.36,19.03
Buldhana,20200612,27.3,79.18,17.08,3.25,10.88
Buldhana,20200613,26.74,79.91,15.37,1.68,19.47
Buldhana,20200614,28.0,78.17,14.06,1.48,16.71
Buldhana,20200615,28.45,76.76,16.06,1.91,15.46
Buldhana,20200616,28.35,76.39,11.7,1.38,20.27
Buldhana,20200617,28.61,70.46,2.42,2.62,10.19
Buldhana,20200618,28.43,71.33,0.5,3.78,18.79
Buldhana,20200619,27.95,75.67,1.81,3.29,21.29
Buldhana,20200620,27.64,76.9,2.74,3.24,14.62
Buldhana,20200621,27.02,78.32,0.18,3.43,21.91
Buldhana,20200622,28.0,73.1,1.09,3.65,21.76
Buldhana,20200623,28.55,67.59,0.21,2.37,16.23
Buldhana,20200624,29.38,68.42,2.42,1.21,18.76
Buldhana,20200625,29.8,71.16,4.75,1.65,22.54
Buldhana,20200626,27.99,79.72,16.5,1.67,19.82
Buldhana,20200627,27.39,79.71,8.52,1.5,15.0
Buldhana,20200628,27.18,80.02,3.52,1.74,20.45
Buldhana,20200629,26.17,85.12,7.83,1.95,17.1
Buldhana,20200630,27.14,81.69,14.83,1.58,19.02
Buldhana,20200701,27.79,77.12,6.46,2.09,19.77
Buldhana,20200702,28.68,73.1,1.09,3.19,22.38
Buldhana,20200703,27.08,82.8,1.73,2.57,15.1
Buldhana,20200704,26.55,86.8,6.83,2.22,14.06
Buldhana,20200705,25.68,87.38,28.11,3.58,13.83
Buldhana,20200706,26.4,81.58,3.44,4.36,13.45
Buldhana,20200707,26.95,80.56,2.65,4.33,17.1
Buldhana,20200708,27.43,79.13,41.91,3.03,22.14
Buldhana,20200709,27.32,79.74,8.98,2.83,19.33
Buldhana,20200710,26.89,81.04,5.07,3.05,18.06
Buldhana,20200711,27.08,78.77,1.67,3.0,20.07
Buldhana,20200712,26.64,81.31,1.25,2.76,21.08
Buldhana,20200713,26.37,79.82,8.27,2.44,19.72
Buldhana,20200714,26.69,84.77,5.75,2.39,15.47
Buldhana,20200715,26.52,89.1,31.82,2.63,10.18
Buldhana,20200716,26.87,81.97,21.64,1.92,11.04
Buldhana,20200717,26.64,79.21,0.77,2.44,17.99
Buldhana,20200718,28.0,77.47,0.86,2.17,23.44
Buldhana,20200719,26.46,84.02,1.69,2.32,21.08
Buldhana,20200720,26.64,84.16,10.69,1.9,17.83
Buldhana,20200721,26.46,80.9,3.24,1.44,17.47
Buldhana,20200722,27.05,82.49,2.56,1.41,15.97
Buldhana,20200723,25.23,90.02,21.39,2.03,13.07
Buldhana,20200724,25.31,88.68,25.12,2.05,17.03
Buldhana,20200725,25.24,86.88,7.33,1.26,14.57
Buldhana,20200726,26.97,78.95,0.62,1.97,21.16
Buldhana,20200727,26.81,82.73,0.68,2.07,22.35
Buldhana,20200728,26.31,86.99,6.48,2.38,20.45
Buldhana,20200729,26.29,85.61,15.2,1.55,16.47
Buldhana,20200730,27.3,79.73,4.22,1.67,18.6
Buldhana,20200731,27.85,81.72,13.0,0.87,16.56
Buldhana,20200801,27.51,83.6,5.78,0.8,21.2
Buldhana,20200802,27.18,86.43,5.42,0.99,20.97
Buldhana,20200803,26.59,85.02,1.92,1.32,11.48
Buldhana,20200804,26.48,83.57,2.14,2.65,16.48
Buldhana,20200805,26.55,87.4,8.9,2.05,17.41
Buldhana,20200806,25.98,85.64,3.04,2.84,16.93
Buldhana,20200807,26.76,81.75,1.57,3.39,17.39
Buldhana,20200808,26.56,83.0,1.27,3.4,16.03
Buldhana,20200809,26.05,85.09,1.57,3.79,10.03
Buldhana,20200810,25.65,87.58,18.94,3.24,10.98
Buldhana,20200811,25.83,87.73,5.77,3.32,10.85
Buldhana,20200812,25.54,88.21,12.4,4.35,10.36
Buldhana,20200813,24.78,91.89,20.98,4.19,6.59
Buldhana,20200814,24.8,92.12,26.59,4.68,8.17
Buldhana,20200815,25.06,89.36,6.8,4.27,11.54
Buldhana,20200816,24.87,89.21,10.95,4.12,7.23
Buldhana,20200817,24.88,89.54,28.38,3.61,6.75
Buldhana,20200818,24.71,89.72,7.37,3.28,9.41
Buldhana,20200819,25.63,87.96,7.21,3.43,14.08
Buldhana,20200820,24.96,92.25,10.08,3.19,8.94
Buldhana,20200821,25.07,90.83,17.85,4.18,11.08
Buldhana,20200822,24.9,91.81,8.39,3.72,10.35
Buldhana,20200823,25.84,87.19,1.29,4.07,18.18
Buldhana,20200824,25.87,85.78,0.69,3.63,17.12
Buldhana,20200825,25.56,86.2,0.61,2.84,20.21
Buldhana,20200826,25.45,87.05,1.62,2.16,20.65
Buldhana,20200827,24.42,90.44,2.63,2.65,14.09
Buldhana,20200828,24.36,90.76,13.68,2.85,8.25
Buldhana,20200829,24.29,92.06,15.21,2.85,5.28
Buldhana,20200830,24.87,87.69,0.11,3.21,18.85
Buldhana,20200831,25.51,85.81,0.6,3.06,20.97
Buldhana,20200901,25.65,83.66,0.02,1.61,18.02
Buldhana,20200902,25.57,81.98,0.63,1.62,17.95
Buldhana,20200903,26.27,76.36,0.05,1.3,20.56
Buldhana,20200904,26.55,80.46,3.19,1.52,20.62
Buldhana,20200905,27.21,80.02,7.89,1.32,19.19
Buldhana,20200906,27.17,78.61,20.42,1.08,18.21
Buldhana,20200907,26.42,85.31,6.43,1.46,19.71
Buldhana,20200908,26.05,85.98,2.6,1.26,17.52
Buldhana,20200909,26.51,85.49,0.79,0.83,19.05
Buldhana,20200910,25.8,87.78,8.33,0.83,14.11
Buldhana,20200911,25.25,90.43,47.07,0.72,15.82
Buldhana,20200912,26.06,86.54,1.57,1.29,18.98
Buldhana,20200913,25.97,88.25,2.61,1.18,16.66
Buldhana,20200914,25.5,90.49,4.54,2.0,13.24
Buldhana,20200915,25.84,89.02,4.16,1.77,14.74
Buldhana,20200916,26.13,88.82,0.78,1.62,13.85
Buldhana,20200917,26.68,89.12,2.08,1.79,14.6
Buldhana,20200918,26.21,89.89,2.88,2.76,10.7
Buldhana,20200919,25.62,92.09,15.56,2.25,17.38
Buldhana,20200920,25.1,93.13,28.7,1.73,18.21
Buldhana,20200921,25.39,90.83,4.75,1.78,11.41
Buldhana,20200922,25.96,89.19,15.02,1.14,10.85
Buldhana,20200923,26.01,89.17,4.85,1.91,15.04
Buldhana,20200924,25.93,89.29,1.48,2.39,17.03
Buldhana,20200925,26.09,87.91,1.59,1.46,14.79
Buldhana,20200926,25.3,88.44,1.28,2.27,14.17
Buldhana,20200927,24.13,86.95,0.17,2.2,16.6
Buldhana,20200928,24.0,84.44,0.01,2.15,21.25
Buldhana,20200929,24.25,85.66,0.01,2.14,20.06
Buldhana,20200930,24.32,86.13,0.4,1.95,17.06
Buldhana,20201001,24.47,86.4,0.83,1.97,16.62
Buldhana,20201002,24.8,86.29,0.15,2.21,21.62
Buldhana,20201003,25.53,83.59,0.0,2.1,22.21
Buldhana,20201004,24.69,84.1,0.01,2.17,21.43
Buldhana,20201005,24.69,82.79,0.01,2.13,21.51
Buldhana,20201006,24.76,75.97,0.0,1.84,20.03
Buldhana,20201007,23.82,74.31,0.33,1.03,12.71
Buldhana,20201008,24.76,75.59,0.65,1.24,13.49
Buldhana,20201009,24.63,87.8,0.39,1.13,14.61
Buldhana,20201010,24.6,90.93,4.11,1.07,14.46
Buldhana,20201011,23.64,88.95,10.99,1.16,6.99
Buldhana,20201012,24.83,89.94,8.6,1.02,17.84
Buldhana,20201013,25.57,86.8,2.37,1.44,12.83
Buldhana,20201014,24.67,91.97,4.18,2.52,14.41
Buldhana,20201015,25.33,88.89,0.95,3.16,12.86
Buldhana,20201016,25.25,89.02,0.5,2.27,16.11
Buldhana,20201017,25.5,87.53,1.62,1.72,11.71
Buldhana,20201018,25.76,86.91,1.69,1.44,18.14
Buldhana,20201019,26.28,82.13,0.05,1.0,17.6
Buldhana,20201020,26.06,84.53,2.24,1.3,15.17
Buldhana,20201021,25.97,83.94,8.28,1.07,15.46
Buldhana,20201022,25.84,81.11,8.99,1.04,15.77
Buldhana,20201023,25.11,77.02,1.74,0.72,18.26
Buldhana,20201024,25.17,77.17,0.03,0.62,18.22
Buldhana,20201025,24.11,81.49,0.02,0.99,11.01
Buldhana,20201026,24.13,76.81,0.0,0.92,17.76
Buldhana,20201027,23.4,63.73,0.0,0.95,19.96
Buldhana,20201028,23.11,61.4,0.0,0.89,18.85
Buldhana,20201029,22.76,63.85,0.0,1.01,20.09
Buldhana,20201030,22.26,69.22,0.0,1.21,17.89
Buldhana,20201031,22.3,73.34,0.0,1.29,17.18
Buldhana,20201101,22.64,72.17,0.0,1.13,18.09
Buldhana,20201102,22.18,71.43,0.0,1.36,17.7
Buldhana,20201103,21.93,70.44,0.0,1.27,17.96
Buldhana,20201104,21.64,65.04,0.0,1.09,18.61
Buldhana,20201105,21.12,66.09,0.0,1.18,18.7
Buldhana,20201106,19.66,63.0,0.0,1.57,18.72
Buldhana,20201107,18.69,71.52,0.0,1.67,18.55
Buldhana,20201108,18.19,67.88,0.0,1.74,18.42
Buldhana,20201109,18.14,68.19,0.0,1.53,17.79
Buldhana,20201110,17.59,67.34,0.0,1.52,17.7
Buldhana,20201111,17.56,70.52,0.0,1.52,18.43
Buldhana,20201112,19.75,81.8,0.0,1.33,18.72
Buldhana,20201113,23.04,85.44,0.0,1.39,16.92
Buldhana,20201114,22.77,80.53,0.0,1.81,18.21
Buldhana,20201115,22.51,80.13,0.0,2.15,18.78
Buldhana,20201116,23.12,78.96,0.0,1.55,17.96
Buldhana,20201117,23.69,81.43,0.0,1.74,17.66
Buldhana,20201118,24.07,75.75,0.0,1.73,17.28
Buldhana,20201119,24.2,77.4,2.94,1.56,15.56
Buldhana,20201120,23.67,82.22,2.96,1.15,12.93
Buldhana,20201121,21.25,76.75,0.0,1.5,13.11
Buldhana,20201122,19.38,72.49,0.0,1.41,16.26
Buldhana,20201123,20.18,71.87,0.0,1.41,16.68
Buldhana,20201124,19.81,68.25,0.0,1.81,17.16
Buldhana,20201125,18.82,66.83,0.0,2.07,17.08
Buldhana,20201126,20.04,74.17,0.0,1.92,15.77
Buldhana,20201127,19.74,80.6,0.0,2.73,14.85
Buldhana,20201128,20.49,75.51,0.0,2.67,15.97
Buldhana,20201129,21.39,72.93,0.0,1.91,16.36
Buldhana,20201130,22.1,71.89,0.0,1.46,16.03
Buldhana,20201201,21.66,74.41,0.0,1.51,16.59
